artist,comments,country,dated,department,description,id,img_url,medium,onview,role,submit_time,title,web_url
unknown,unknown,china,unknown,unknown,"Porcelain bowls of this type that depict the hongs (行) or trading companies of Western merchants at the port city of Canton (today's Guangzhou) were produced by Chinese artisans for export to Western markets by way of Canton. Canton ""Hong"" Bowl, China, c. 1785, porcelain.
Collection of Asian Civilisations Museum.
Porcelain bowls of this type that depict the hongs (行) or trading companies of Western merchants at the port city of Canton (today's Guangzhou) were produced by Chinese artisans for export to Western markets by way of Canton. This piece is a fine example that not only vividly conveys the beautiful scene at Canton, but also documents the trade between China and the West during the 18th and 19th centuries.
Canton is important in the history of global trade because for about 100 years between the mid-1700s and mid-1800s, it was the sole source of Chinese luxury goods such as tea, silks, lacquer and porcelain. The Dutch and British established their ports of Batavia and Singapore in Southeast Asia respectively to take advantage of the Canton trade. These ports functioned as entrepôts for the re-export of Chinese luxury goods to the West.
In 1842, the first Opium War erupted near the port of Canton. In the aftermath and the decades to come, China was forced to sign a series of Unequal Treaties that saw many of its coastal ports—such as Amoy (Xiamen), Foochow (Fuzhou), Shanghai, Hong Kong, and of course, Canton—open up for international trade. It is from these ""treaty ports"" that Singapore's Chinese population of Hokkiens, Cantonese, Teochew, Hokchiew, Hakka (and others) arrived in the 1800s and 1900s.
This is an extract from ""The Singapore Story through 60 objects"" written by Kennie Ting, Director, Asian Civilisations Museum and Peranakan Museum & Group Director of Museums, National Heritage Board. This article was first published in Cultural Connections Volume IV 2019 by Culture Academy Singapore.
Learn more about the Hong Bowl in this video",B7AC91A7-A113-4461-9329-A75941795216,https://www.roots.gov.sg/-/media/Roots/60-objects/00-cultural-connections.ashx,unknown,,unknown,2023-05-09 16:04:58,"Canton ""Hong"" Bowl, <em>China</em>, c. 1785, porcelain",https://www.roots.gov.sg/en/stories-landing/stories/the-singapore-story-through-60-objects/networks-through-time/hong-bowl/story
Jiang Zhi Nan Sylvia Tan S H,Collection of Singapore Philatelic Museum,china,09/10/1996,Singapore Philatelic Museum,,B232ADE4-DC9E-4E3C-90AD-D4810AEB4E52,https://www.roots.gov.sg/CollectionImages/1221882.jpg,paper,,Stamp,2023-05-09 16:04:58,Singapore - <em>China</em> Joint Issue,https://www.roots.gov.sg/Collection-Landing/listing/1221882
Jiang Zhi Nan Sylvia Tan S H,Collection of Singapore Philatelic Museum,china,09/10/1996,Singapore Philatelic Museum,,6084862C-7C7D-453B-A92A-5B0614966558,https://www.roots.gov.sg/CollectionImages/1220463.jpg,paper,,Stamp,2023-05-09 16:04:58,Singapore - <em>China</em> Joint Issue,https://www.roots.gov.sg/Collection-Landing/listing/1220463
unknown,unknown,china,1929,National Museum of Singapore,"This is a photo of a travel booklet published by travel agency, Thomas Cook and Son Limited. It was published with the intention to guide tourists travelling to British Malaya, the Dutch East Indies and French Indo China. It includes a map of Java, and practical information such as routes for a tour by car, or the time table of mail trains.",3C8C5F66-95B6-4E20-8569-53C2A41F6F69,https://www.roots.gov.sg/CollectionImages/1319593.jpg,unknown,,Book,2023-05-09 16:04:58,Malaysia and Indo-<em>China</em>,https://www.roots.gov.sg/Collection-Landing/listing/1319593
unknown,unknown,china,Undated (Probably 1920s-1930s),National Museum of Singapore,,B29012E1-1FF6-4B61-B988-F13F0704E6CA,https://www.roots.gov.sg/CollectionImages/1008947.jpg,unknown,,Document,2023-05-09 16:04:58,Advertisement of <em>China</em> cotton mills,https://www.roots.gov.sg/Collection-Landing/listing/1008947
unknown,unknown,china,Early-mid 20th century,National Museum of Singapore,,D7BFF38E-4660-4DA2-A6C5-83CFC04EFA58,https://www.roots.gov.sg/CollectionImages/1235269.jpg,unknown,,Cultural artefact,2023-05-09 16:04:58,Street sign of <em>China</em> Street,https://www.roots.gov.sg/Collection-Landing/listing/1235269
unknown,unknown,china,Undated (Probably 1920s-1930s),National Museum of Singapore,,82B3F6D6-A6BD-413E-97B5-0B4D882B5C21,https://www.roots.gov.sg/CollectionImages/1004438.jpg,unknown,,Document,2023-05-09 16:04:58,Advertisement poster of <em>China</em> cotton mills,https://www.roots.gov.sg/Collection-Landing/listing/1004438
unknown,unknown,china,Undated (Probably 1920s-1930s),National Museum of Singapore,,66DA7040-F69D-4F21-B445-C5BC2EA9A3E9,https://www.roots.gov.sg/CollectionImages/1009799.jpg,Paper,,Document,2023-05-09 16:04:58,Advertisement poster of <em>China</em> cotton mills,https://www.roots.gov.sg/Collection-Landing/listing/1009799
unknown,unknown,china,unknown,unknown,"This celadon dish comes from a 14th century shipwreck discovered at Nipah Island, near the Raffles Lighthouse, in the 1980s. Celadon dish, Longquan kilns, China, Yuan Dynasty, 14th century.
Collection of the National Museum of Singapore.
This celadon dish comes from a 14th century shipwreck discovered at Nipah Island, near the Raffles Lighthouse, in the 1980s. Pieces from the wreck were accessioned into the National Museum of Singapore's collection. The dish provides evidence of 14th century trade taking place in the Singapore Straits, most likely between Yuan China and the Majapahit empire.
Archaeological excavations at Fort Canning in the 1980s, at Empress Place in the 1990s and more recently in 2015 at the Victoria Theatre and Concert Hall, have unearthed thousands of Chinese and other porcelain shards dating back to the Yuan Dynasty (14th century), indicating that the area around the Singapore River and Bukit Larangan already played host to a thriving port settlement, and providing a strong basis for Singapore having a trading history of 700 years.
This is an extract from ""The Singapore Story through 60 objects"" written by Kennie Ting, Director, Asian Civilisations Museum and Peranakan Museum & Group Director of Museums, National Heritage Board. This article was first published in Cultural Connections Volume IV 2019 by Culture Academy Singapore.",92759276-9DBA-4184-B206-FE6C68647D6F,https://www.roots.gov.sg/-/media/Roots/60-objects/00-cultural-connections.ashx,unknown,,unknown,2023-05-09 16:05:00,"Celadon dish, Longquan kilns, <em>China</em>, Yuan Dynasty, 14th century",https://www.roots.gov.sg/en/stories-landing/stories/the-singapore-story-through-60-objects/networks-through-time/celadon-dish/story
unknown,Gift of Stella Kon,china,2006,Peranakan Museum,"This is the Chinese programme of a performance of Emily of Emerald Hill in 2006. This was the second time the play was performed in Mandarin, the first being by Jalyn Han in 1990. Stella Kon is an award-winning Singapore playwright whose most important work was the 1983 one-woman play, Emily of Emerald Hill. She is also a descendent of two prominent Peranakan philanthropists, Tan Tock Seng and Dr Lim Boon Keng.",7A150E2D-7961-4FDB-A0E5-6F4F4AD4941D,https://www.roots.gov.sg/CollectionImages/1320988.jpg,paper (fiber product),,Document,2023-05-09 16:05:00,Emily of Emerald Hill <em>China</em> programme,https://www.roots.gov.sg/Collection-Landing/listing/1320988
Liu Kang,Gift of the artist’s family,china,1997,National Gallery Singapore,"Born in Fujian Province, Liu Kang (1911-2004) received his formal training in Shanghai Academy of Fine Art, where he was exposed to Chinese paintings. In 1928, he went to Paris where he was influenced by art movements such as Fauvism and Post-Impressionism. Not only was he one of Singapore’s pioneer artists, he was also a leading figure in the Society of Chinese Artists and the Singapore Art Society. In 1970, he was awarded the Public Service Star for his contributions in the field of art.",D0BF7F76-F8F2-42F5-AAFA-64534BED43FC,https://www.roots.gov.sg/CollectionImages/1034330.jpg,Oil on masonite board,,Painting,2023-05-09 16:05:00,"Sailing Boat in Li Jiang, <em>China</em>",https://www.roots.gov.sg/Collection-Landing/listing/1034330
unknown,unknown,china,unknown,National Museum of Singapore,"This is a small photo album including photos of China. The photographs are largely of monuments, tourist sights and landmarks, such as the Summer Palace. This item was previously displayed in the Raffles Hotel Museum.",0F26FA6E-9B35-4DE4-B76E-D55D1CA7B008,https://www.roots.gov.sg/CollectionImages/1318246.jpg,unknown,,Photograph,2023-05-09 16:05:00,Small Album Including Photos of <em>China</em>,https://www.roots.gov.sg/Collection-Landing/listing/1318246
unknown,Gift of Mrs Sylvia Kho,china,1960s-80s,National Museum of Singapore,,7F9A070A-1E02-49EE-9D1D-2C157A806D10,https://www.roots.gov.sg/CollectionImages/1050456.jpg,paper,,Cultural artefact,2023-05-09 16:05:00,The <em>China</em> Thread Co. Ltd box,https://www.roots.gov.sg/Collection-Landing/listing/1050456
unknown,unknown,china,1961,National Museum of Singapore,"This book, written by Lye Chuen Chin, was published by The Youth Book Company (新加坡青年书局). The Malay version was written by Ja’afar Abdul Ghani.",1FB516E5-B109-4A13-8874-E47AAACACDEA,https://www.roots.gov.sg/CollectionImages/1211014.jpg,Paper,,Book,2023-05-09 16:05:00,"Chinese book, ‘Twenty Fables from <em>China</em>’",https://www.roots.gov.sg/Collection-Landing/listing/1211014
unknown,unknown,china,1923,National Museum of Singapore,"This is a 1923 Japanese hydrographic chart with English-Japanese text. The chart shows the soundings in fathoms of the Singapore Straits, a crucial piece of information for ships navigating the waterway between Singapore and the Riau islands.",16BA2558-B92C-467F-A0F3-4A9F98195B38,https://www.roots.gov.sg/CollectionImages/1278772.jpg,unknown,,Document,2023-05-09 16:05:00,Map of <em>China</em> Sea - Singapore Strait,https://www.roots.gov.sg/Collection-Landing/listing/1278772
unknown,Gift of Hall of Phoenix and Peony,china,3 November 1930,Peranakan Museum,"Low Kway Song (1889-1982) was a pioneering artist who painted portraits of many prominent personalities in Singapore and Malaysia. He became the first artist to be paid a four-figure fee when he was commissioned to paint a portrait of the magnate Oei Tiong Ham in 1927. Low Kway Song established the first Straits Chinese Methodist Church in Malacca and in 1940 he became the Pastor of the Malacca Straits Chinese Methodist Church, where services were conducted in Baba Malay. Part of an archive which provides a record and glimpse into his personal life and artistic practice, this came from a collection which belonged to Low Kway Song.",F1A5725D-67D0-4B25-AADE-BB8D0815CC33,https://www.roots.gov.sg/CollectionImages/1416973.jpg,paper (fiber product),,Document,2023-05-09 16:05:00,Letter from Consulate General of <em>China</em>,https://www.roots.gov.sg/Collection-Landing/listing/1416973
unknown,unknown,china,Undated (Probably 1920s-1930s),National Museum of Singapore,,3F4088CC-2AF5-47A1-969E-AC30054A6644,https://www.roots.gov.sg/CollectionImages/1003500.jpg,unknown,,Document,2023-05-09 16:05:00,Advertisement poster featuring Great Wall of <em>China</em>,https://www.roots.gov.sg/Collection-Landing/listing/1003500
unknown,unknown,china,1 July 1961,National Museum of Singapore,"This People’s Republic of China entry permit was issued to Mdm. Lee Ah Noi during her trip from Muar district, Malaya, to China.",CF8EE7B3-B91D-46B3-98A1-D6FB3B2D20DE,https://www.roots.gov.sg/CollectionImages/1185475.jpg,unknown,,Document,2023-05-09 16:05:00,People’s Republic of <em>China</em> entry permit,https://www.roots.gov.sg/Collection-Landing/listing/1185475
Roberto Chabet,unknown,china,"November 10, 1985",National Gallery Singapore,"Born in Manila, the Philippines, Roberto Chabet (b. 1937) is one of the most influential artists and a key figure in conceptual art in his country. An artist, curator and educator, Chabet has been active in the art scene since 1961, after graduating from University of Santo Tomas in architecture. He was the founding Museum Director of the Cultural Center of the Philippines (1967-1970), where he initiated the Thirteen Artists Awards, and a lecturer in University of the Philippines College of Fine Arts (1971-2002). His accolades include Republic Cultural Heritage Award (1972), Araw ng Maynila Award for the Visual Arts (1972) and CCP Centennial Award of Honors for the Arts (1998). ‘Contemplation & Desire’ is from the China Collage series Chabet created from 1980 to 1985. The series title is derived from how he had opened a map of China and the difficulties encountered when attempting to fold it back to its original format. The collages feature elements that are taken from his immediate surroundings, thus assuming the role of a window into his life at a particular point of time.",DE228574-61E2-4C13-B658-B1F13444CFBA,https://www.roots.gov.sg/CollectionImages/1023118.jpg,Collage,,Painting,2023-05-09 16:05:01,Contemplation & Desire (from the <em>China</em> Collage series),https://www.roots.gov.sg/Collection-Landing/listing/1023118
Thomas Au Man Hou,Collection of Singapore Philatelic Museum,china,04/07/2008,Singapore Philatelic Museum,,A25DD0BD-50FB-4EBE-9CB2-547D093BEA7A,https://www.roots.gov.sg/CollectionImages/1223232.jpg,paper,,Stamp,2023-05-09 16:05:01,"Singapore - Macau, <em>China</em> Joint Issue: ""Local Delights""",https://www.roots.gov.sg/Collection-Landing/listing/1223232
unknown,Gift of Li Hui Min,china,Undated,National Museum of Singapore,,5491B5F5-20A3-43AF-AF51-66324083884F,https://www.roots.gov.sg/CollectionImages/1047631.jpg,unknown,,Map,2023-05-09 16:05:01,"Map of Japan, Qing <em>China</em> and Korea",https://www.roots.gov.sg/Collection-Landing/listing/1047631
Thomas Au Man Hou,Collection of Singapore Philatelic Museum,china,04/07/2008,Singapore Philatelic Museum,,FC934EF2-00C0-42A5-8D13-BD3D57D3D11A,https://www.roots.gov.sg/CollectionImages/1238542.jpg,paper,,Stamp,2023-05-09 16:05:01,"Singapore - Macau, <em>China</em> Joint Issue: ""Local Delights""",https://www.roots.gov.sg/Collection-Landing/listing/1238542
Thomas Au Man Hou,Collection of Singapore Philatelic Museum,china,04/07/2008,Singapore Philatelic Museum,,2BFE258A-B8C1-43F4-ABF4-AE13F439DF2A,https://www.roots.gov.sg/CollectionImages/1235958.jpg,paper,,Stamp,2023-05-09 16:05:01,"Singapore - Macau, <em>China</em> Joint Issue: ""Local Delights""",https://www.roots.gov.sg/Collection-Landing/listing/1235958
Thomas Au Man Hou,Collection of Singapore Philatelic Museum,china,04/07/2008,Singapore Philatelic Museum,,D8E7626F-3B60-48CA-A167-8F5E3003AD59,https://www.roots.gov.sg/CollectionImages/1239113.jpg,paper,,Stamp,2023-05-09 16:05:01,"Singapore - Macau, <em>China</em> Joint Issue: ""Local Delights""",https://www.roots.gov.sg/Collection-Landing/listing/1239113
Thomas Au Man Hou,Collection of Singapore Philatelic Museum,china,04/07/2008,Singapore Philatelic Museum,,23DC1C0C-0892-47DF-97C7-252AA1284698,https://www.roots.gov.sg/CollectionImages/1235889.jpg,paper,,Stamp,2023-05-09 16:05:01,"Singapore - Macau, <em>China</em> Joint Issue: ""Local Delights""",https://www.roots.gov.sg/Collection-Landing/listing/1235889
Roberto Chabet,unknown,china,June 1985,National Gallery Singapore,"Born in Manila, the Philippines, Roberto Chabet (b. 1937) is one of the most influential artists and a key figure in conceptual art in his country. An artist, curator and educator, Chabet has been active in the art scene since 1961, after graduating from University of Santo Tomas in architecture. He was the founding Museum Director of the Cultural Center of the Philippines (1967-1970), where he initiated the Thirteen Artists Awards, and a lecturer in University of the Philippines College of Fine Arts (1971-2002). His accolades include Republic Cultural Heritage Award (1972), Araw ng Maynila Award for the Visual Arts (1972) and CCP Centennial Award of Honors for the Arts (1998). ‘The Ceiling’ is from the China Collage series Chabet created from 1980 to 1985. The series title is derived from how Chabet had opened a map of China and the difficulties he encountered when attempting to fold it back to its original format. The collages feature elements that are taken from his immediate surroundings, thus assuming the role of a window into his life at a particular point of time.",453C50A2-C7FE-4B92-95C6-B378BACBF919,https://www.roots.gov.sg/CollectionImages/1023995.jpg,Collage,,Painting,2023-05-09 16:05:01,The Ceiling (from the <em>China</em> Collage series),https://www.roots.gov.sg/Collection-Landing/listing/1023995
unknown,unknown,china,unknown,unknown,"Zhangjiajie (张家界) is the largest artwork by Wu Guanzhong in our National Collection. It depicts a majestic view of the towering jagged sandstone columns unique to this protected forest park, set behind a flowing river. Specks of magenta, orange and yellow-green cover the coarse sharp edges of the mountains, suggesting the arrival of either spring or autumn. Zhangjiajie, Wu Guanzhong, China, 1997, Chinese ink and colour on paper.
Gift of the artist, collection of National Gallery Singapore.
Wu Guanzhong is one of the most significant artists of 20th century China. Born in Yixing, Jiangsu Province, in 1919, Wu studied at the Hangzhou National College of Art in 1936. He was trained in oil and ink painting, and graduated from the academy in 1942. From 1947 to 1950, he travelled to Paris to study at the Ecole Nationale Supérieure des Beaux-Arts on a government scholarship. In 2008, Wu donated to Singapore's National Collection 113 oil and ink paintings. This was the largest group donation Wu has made to a public institution. Singapore's collection of Wu Guanzhong now totals 129 pieces and spans through six decades of his artistic career.
Zhangjiajie (张家界) is the largest artwork by Wu Guanzhong in our National Collection. It depicts a majestic view of the towering jagged sandstone columns unique to this protected forest park, set behind a flowing river. Specks of magenta, orange and yellow-green cover the coarse sharp edges of the mountains, suggesting the arrival of either spring or autumn.
Wu Guanzhong first visited this area in Autumn 1979 while he was exploring the Hunan province, in search of beauty and capturing it in outdoor paintings and sketches. He encountered several villagers who all recommended him to visit a scenic landscape that is worthy of painting and would surely wow the world. Following the given directions, Wu stumbled into this earthly paradise. In 1982, the area was recognised as China's first national forest park and named Zhangjiajie National Forest Park. A decade later, in 1992, the park was officially recognised as a UNESCO World Heritage Site.
This is an extract from ""The Singapore Story through 60 objects"" written by Kennie Ting, Director, Asian Civilisations Museum and Peranakan Museum & Group Director of Museums, National Heritage Board. Research for this article is supported by National Gallery Singapore. This article was first published in Cultural Connections Volume IV 2019 by Culture Academy Singapore.",1B2EDD8E-3576-48EB-810A-C7E53AAE67F4,https://www.roots.gov.sg/-/media/Roots/60-objects/00-cultural-connections.ashx,unknown,,unknown,2023-05-09 16:05:01,"Zhangjiajie, Wu Guanzhong, <em>China</em>, 1997, Chinese ink and colour on paper.",https://www.roots.gov.sg/en/stories-landing/stories/the-singapore-story-through-60-objects/art-historical/zhangjiajie/story
unknown,unknown,china,2000s,National Museum of Singapore,"This menu is part of a set that displays the wide array of cuisines available here, which is the result of Singapore’s unique, cosmopolitan blend of cultures.",C54F3A20-C109-46D4-A367-8A5291D65A05,https://www.roots.gov.sg/CollectionImages/1012601.jpg,unknown,,Document,2023-05-09 16:05:02,Menu from Made In <em>China</em> Chinese Cuisine,https://www.roots.gov.sg/Collection-Landing/listing/1012601
Thomas Au Man Hou,Collection of Singapore Philatelic Museum,china,04/07/2008,Singapore Philatelic Museum,,48EFDBED-A8C4-4537-B53F-D282410C8A41,https://www.roots.gov.sg/CollectionImages/1235834.jpg,paper,,Stamp,2023-05-09 16:05:02,"Singapore - Macau, <em>China</em> Joint Issue: ""Local Delights""",https://www.roots.gov.sg/Collection-Landing/listing/1235834
Thomas Au Man Hou,Collection of Singapore Philatelic Museum,china,04/07/2008,Singapore Philatelic Museum,,BD19CB4F-F3F0-441E-8D49-3AED51F7CC66,https://www.roots.gov.sg/CollectionImages/1237261.jpg,paper,,Stamp,2023-05-09 16:05:02,"Singapore - Macau, <em>China</em> Joint Issue: ""Local Delights""",https://www.roots.gov.sg/Collection-Landing/listing/1237261
Thomas Au Man Hou,Collection of Singapore Philatelic Museum,china,04/07/2008,Singapore Philatelic Museum,,691649E9-01DB-4A1A-952A-579877AF4A52,https://www.roots.gov.sg/CollectionImages/1236738.jpg,paper,,Stamp,2023-05-09 16:05:02,"Singapore - Macau, <em>China</em> Joint Issue: ""Local Delights""",https://www.roots.gov.sg/Collection-Landing/listing/1236738
Thomas Au Man Hou,Collection of Singapore Philatelic Museum,china,04/07/2008,Singapore Philatelic Museum,,2040836D-8783-4388-A8A0-07E432620C76,https://www.roots.gov.sg/CollectionImages/1236570.jpg,paper,,Stamp,2023-05-09 16:05:02,"Singapore - Macau, <em>China</em> Joint Issue: ""Local Delights""",https://www.roots.gov.sg/Collection-Landing/listing/1236570
Thomas Au Man Hou,Collection of Singapore Philatelic Museum,china,04/07/2008,Singapore Philatelic Museum,,3BDB5349-78E5-4876-971B-BEDB98C665C1,https://www.roots.gov.sg/CollectionImages/1237821.jpg,paper,,Stamp,2023-05-09 16:05:02,"Singapore - Macau, <em>China</em> Joint Issue: ""Local Delights""",https://www.roots.gov.sg/Collection-Landing/listing/1237821
Thomas Au Man Hou,Collection of Singapore Philatelic Museum,china,04/07/2008,Singapore Philatelic Museum,,FCEBC279-7C25-46DB-9E5E-1E2A656A650E,https://www.roots.gov.sg/CollectionImages/1238454.jpg,paper,,Stamp,2023-05-09 16:05:02,"Singapore - Macau, <em>China</em> Joint Issue: ""Local Delights""",https://www.roots.gov.sg/Collection-Landing/listing/1238454
unknown,unknown,china,c. 1950s,National Museum of Singapore,"The Bank of China first established its presence in Malaya with the opening of its Penang office in 1939. As its business grew, the bank set up additional branches in Kuala Lumpur, Ipoh, Seremban and Batu Pahat. Further expansion was halted when the bank had to abruptly cease its operations in newly-independent Malaya in 1959 following new government legislation that forbade foreign government-controlled banks from operating in the country. The Kuala Lumpur branch office, housed in a three-storey building at Old Market Square, was taken over by the Bank of Tokyo that same year. The bank’s hiatus from Malaysia ended in 2001 when it resumed operations as the Bank of China (Malaysia) Berhad.",A92E95F5-0B3D-4E14-8A33-3972624FA1F3,https://www.roots.gov.sg/CollectionImages/1128119.jpg,unknown,,Photograph,2023-05-09 16:05:02,"The Bank of <em>China</em> Building, Kuala Lumpur",https://www.roots.gov.sg/Collection-Landing/listing/1128119
D Wagstaff,unknown,china,1932,National Museum of Singapore,"P&O Cruises first introduced passenger services in 1844. The forerunner of modern cruise holidays, these voyages were the first of their kind, and have led to P&O Cruises being recognised as the world's oldest cruise line. In 1932, a new ‘tourist class’ was created to appeal to a generation of cash-conscious passengers, and also a growing number of cruisers, which coincided with the introduction of a new class of ‘white’ liners built for the Australian mail service. This poster advertises the services of such a cruise, which would have stopped at Singapore as one of its ports of call. This poster also appeared as a P&O print advertisement in the Blue Peter magazine in July 1932.",F3CE7FAF-50A7-45C1-99FC-A85A3D575ECD,https://www.roots.gov.sg/CollectionImages/1395249.jpg,unknown,,Document,2023-05-09 16:05:02,P&O Cruise Line Australia Japan <em>China</em>,https://www.roots.gov.sg/Collection-Landing/listing/1395249
unknown,unknown,china,2000s,National Museum of Singapore,"These menus are part of a set that displays the wide array of cuisines available here, which is the result of Singapore’s unique, cosmopolitan blend of cultures.",A12EE34F-DB6D-4BA3-A050-69A489D0EC87,https://www.roots.gov.sg/CollectionImages/1215125.jpg,unknown,,Document,2023-05-09 16:05:02,Menus from Made In <em>China</em> Chinese Cuisine,https://www.roots.gov.sg/Collection-Landing/listing/1215125
