artist,comments,country,dated,department,description,id,img_url,medium,onview,role,submit_time,title,web_url
"Beato, Felice;",Albumen print from wet collodion on glass negative,China,26 June - 21 July 1860,"© Victoria and Albert Museum, London","Having established his reputation as a professional photographer documenting military conflicts in the Crimea and India during the 1850s,  Italian-born Felice Beato arrived in China in March 1860 during the final months of the Second Opium War.  Accompanying the Anglo-French expeditionary force, which went on to seize Beijing and force the Chinese Empire to accede to sweeping political and economic demands, Beato’s views, combining topographical and military information, provided a visual record of the Imperial campaign.  They were often included in ‘progress’ reports sent from Hong Kong to the commanding officer of the British army.

Beato also sold his images of China to British officers as unmounted prints with his stock number, title, and date written in pencil on the verso of each print.  By assembling a selection of images, the purchaser could construct a personal visual record.  Surviving albums such as this one have differing numbers of prints, and are a reflection of the owner's personal military career.  But even before the ‘narrative’ was constructed by the purchaser, Beato himself controlled the story, determining what was considered worthy of recording and eliminating any conflicting viewpoints. These views were absorbed by the public as part of a larger visual memory documenting England’s rise as an Imperial power.
",O1096304,"https://framemark.vam.ac.uk/collections/2011EU2406/full/!100,100/0/default.jpg",,,Photograph,2023-05-09 15:48:16,The Cavalry camps at 'Odin Bay' - 'Talien Whan',https://collections.vam.ac.uk/item/O1096304
"Beato, Felice;",Albumen print from wet collodion on glass negative,China,ca. 20 October 1860,"©Victoria and Albert Museum, London","Having established his reputation as a professional photographer documenting military conflicts in the Crimea and India during the 1850s,  Italian-born Felice Beato arrived in China in March 1860 during the final months of the Second Opium War.  Accompanying the Anglo-French expeditionary force, which went on to seize Beijing and force the Chinese Empire to accede to sweeping political and economic demands, Beato’s views, combining topographical and military information, provided a visual record of the Imperial campaign.  They were often included in ‘progress’ reports sent from Hong Kong to the commanding officer of the British army.

Beato also sold his images of China to British officers as unmounted prints with his stock number, title, and date written in pencil on the verso of each print.  By assembling a selection of images, the purchaser could construct a personal visual record.  Surviving albums such as this one have differing numbers of prints, and are a reflection of the owner's personal military career.  But even before the ‘narrative’ was constructed by the purchaser, Beato himself controlled the story, determining what was considered worthy of recording and eliminating any conflicting viewpoints. These views were absorbed by the public as part of a larger visual memory documenting England’s rise as an Imperial power.
",O1096276,"https://framemark.vam.ac.uk/collections/2015HV7823/full/!100,100/0/default.jpg",,,Photograph,2023-05-09 15:48:22,Summer Palace Grounds,https://collections.vam.ac.uk/item/O1096276
"French, Neal;White, David;",Bone china,Stoke-on-Trent,ca. 1960,"© Victoria and Albert Museum, London",,O170630,"https://framemark.vam.ac.uk/collections/2009CA1727/full/!100,100/0/default.jpg",bone china;,,Plate,2023-05-09 15:48:24,Apollo Ware,https://collections.vam.ac.uk/item/O170630
"French, Neal;White, David;",Bone china,Stoke-on-Trent,ca. 1960,"© Victoria and Albert Museum, London",,O170651,"https://framemark.vam.ac.uk/collections/2006AT9292/full/!100,100/0/default.jpg",bone china;,,Bowl,2023-05-09 15:48:25,Apollo Ware,https://collections.vam.ac.uk/item/O170651
"Beato, Felice;",Albumen print from wet collodion on glass negative,China,ca. 24 October 1860,"© Victoria and Albert Museum, London","Having established his reputation as a professional photographer documenting military conflicts in the Crimea and India during the 1850s,  Italian-born Felice Beato arrived in China in March 1860 during the final months of the Second Opium War.  Accompanying the Anglo-French expeditionary force, which went on to seize Beijing and force the Chinese Empire to accede to sweeping political and economic demands, Beato’s views, combining topographical and military information, provided a visual record of the Imperial campaign.  They were often included in ‘progress’ reports sent from Hong Kong to the commanding officer of the British army.

Beato also sold his images of China to British officers as unmounted prints with his stock number, title, and date written in pencil on the verso of each print.  By assembling a selection of images, the purchaser could construct a personal visual record.  Surviving albums such as this one have differing numbers of prints, and are a reflection of the owner's personal military career.  But even before the ‘narrative’ was constructed by the purchaser, Beato himself controlled the story, determining what was considered worthy of recording and eliminating any conflicting viewpoints. These views were absorbed by the public as part of a larger visual memory documenting England’s rise as an Imperial power.
",O1096286,"https://framemark.vam.ac.uk/collections/2006BD1361/full/!100,100/0/default.jpg",,,Photograph,2023-05-09 15:48:26,Shop near the 'Anting Gate' Pekin,https://collections.vam.ac.uk/item/O1096286
"Beato, Felice;",Albumen print from wet collodion on glass negative,China,ca. 24 October 1860,"©Victoria and Albert Museum, London","Having established his reputation as a professional photographer documenting military conflicts in the Crimea and India during the 1850s,  Italian-born Felice Beato arrived in China in March 1860 during the final months of the Second Opium War.  Accompanying the Anglo-French expeditionary force, which went on to seize Beijing and force the Chinese Empire to accede to sweeping political and economic demands, Beato’s views, combining topographical and military information, provided a visual record of the Imperial campaign.  They were often included in ‘progress’ reports sent from Hong Kong to the commanding officer of the British army.

Beato also sold his images of China to British officers as unmounted prints with his stock number, title, and date written in pencil on the verso of each print.  By assembling a selection of images, the purchaser could construct a personal visual record.  Surviving albums such as this one have differing numbers of prints, and are a reflection of the owner's personal military career.  But even before the ‘narrative’ was constructed by the purchaser, Beato himself controlled the story, determining what was considered worthy of recording and eliminating any conflicting viewpoints. These views were absorbed by the public as part of a larger visual memory documenting England’s rise as an Imperial power.
",O1096285,"https://framemark.vam.ac.uk/collections/2015HV7821/full/!100,100/0/default.jpg",,,Photograph,2023-05-09 15:48:29,Temple of Heaven in the distance (south side) Alter of Heaven in the foreground,https://collections.vam.ac.uk/item/O1096285
"Beato, Felice;",Albumen print from wet collodion on glass negative,China,5-9 August 1860,"©Victoria and Albert Museum, London","Having established his reputation as a professional photographer documenting military conflicts in the Crimea and India during the 1850s,  Italian-born Felice Beato arrived in China in March 1860 during the final months of the Second Opium War.  Accompanying the Anglo-French expeditionary force, which went on to seize Beijing and force the Chinese Empire to accede to sweeping political and economic demands, Beato’s views, combining topographical and military information, provided a visual record of the Imperial campaign.  They were often included in ‘progress’ reports sent from Hong Kong to the commanding officer of the British army.

Beato also sold his images of China to British officers as unmounted prints with his stock number, title, and date written in pencil on the verso of each print.  By assembling a selection of images, the purchaser could construct a personal visual record.  Surviving albums such as this one have differing numbers of prints, and are a reflection of the owner's personal military career.  But even before the ‘narrative’ was constructed by the purchaser, Beato himself controlled the story, determining what was considered worthy of recording and eliminating any conflicting viewpoints. These views were absorbed by the public as part of a larger visual memory documenting England’s rise as an Imperial power.
",O1096302,"https://framemark.vam.ac.uk/collections/2015HV7808/full/!100,100/0/default.jpg",,,Photograph,2023-05-09 15:48:30,"Interior of Pehtang Fort, Probyn's Horses encamped",https://collections.vam.ac.uk/item/O1096302
"Beato, Felice;",Albumen print from wet collodion on glass negative,China,ca. August 22 1860,"©Victoria and Albert Museum, London","Having established his reputation as a professional photographer documenting military conflicts in the Crimea and India during the 1850s,  Italian-born Felice Beato arrived in China in March 1860 during the final months of the Second Opium War.  Accompanying the Anglo-French expeditionary force, which went on to seize Beijing and force the Chinese Empire to accede to sweeping political and economic demands, Beato’s views, combining topographical and military information, provided a visual record of the Imperial campaign.  They were often included in ‘progress’ reports sent from Hong Kong to the commanding officer of the British army.

Beato also sold his images of China to British officers as unmounted prints with his stock number, title, and date written in pencil on the verso of each print.  By assembling a selection of images, the purchaser could construct a personal visual record.  Surviving albums such as this one have differing numbers of prints, and are a reflection of the owner's personal military career.  But even before the ‘narrative’ was constructed by the purchaser, Beato himself controlled the story, determining what was considered worthy of recording and eliminating any conflicting viewpoints. These views were absorbed by the public as part of a larger visual memory documenting England’s rise as an Imperial power.
",O1096300,"https://framemark.vam.ac.uk/collections/2015HV7810/full/!100,100/0/default.jpg",,,Photograph,2023-05-09 15:48:32,'Takoo' Fort taken by storm - Entrance Gate & drawbridge,https://collections.vam.ac.uk/item/O1096300
"Beato, Felice;",Albumen print from wet collodion on glass negative,China,29 October 1860,"©Victoria and Albert Museum, London","Having established his reputation as a professional photographer documenting military conflicts in the Crimea and India during the 1850s,  Italian-born Felice Beato arrived in China in March 1860 during the final months of the Second Opium War.  Accompanying the Anglo-French expeditionary force, which went on to seize Beijing and force the Chinese Empire to accede to sweeping political and economic demands, Beato’s views, combining topographical and military information, provided a visual record of the Imperial campaign.  They were often included in ‘progress’ reports sent from Hong Kong to the commanding officer of the British army.

Beato also sold his images of China to British officers as unmounted prints with his stock number, title, and date written in pencil on the verso of each print.  By assembling a selection of images, the purchaser could construct a personal visual record.  Surviving albums such as this one have differing numbers of prints, and are a reflection of the owner's personal military career.  But even before the ‘narrative’ was constructed by the purchaser, Beato himself controlled the story, determining what was considered worthy of recording and eliminating any conflicting viewpoints. These views were absorbed by the public as part of a larger visual memory documenting England’s rise as an Imperial power.
",O1096287,"https://framemark.vam.ac.uk/collections/2015HV7820/full/!100,100/0/default.jpg",,,Photograph,2023-05-09 15:48:35,Grounds of the Winter Palace Pekin,https://collections.vam.ac.uk/item/O1096287
"Beato, Felice;",Albumen print from wet collodion on glass negative,China,after 21 September 1860,"©Victoria and Albert Museum, London","Having established his reputation as a professional photographer documenting military conflicts in the Crimea and India during the 1850s,  Italian-born Felice Beato arrived in China in March 1860 during the final months of the Second Opium War.  Accompanying the Anglo-French expeditionary force, which went on to seize Beijing and force the Chinese Empire to accede to sweeping political and economic demands, Beato’s views, combining topographical and military information, provided a visual record of the Imperial campaign.  They were often included in ‘progress’ reports sent from Hong Kong to the commanding officer of the British army.

Beato also sold his images of China to British officers as unmounted prints with his stock number, title, and date written in pencil on the verso of each print.  By assembling a selection of images, the purchaser could construct a personal visual record.  Surviving albums such as this one have differing numbers of prints, and are a reflection of the owner's personal military career.  But even before the ‘narrative’ was constructed by the purchaser, Beato himself controlled the story, determining what was considered worthy of recording and eliminating any conflicting viewpoints. These views were absorbed by the public as part of a larger visual memory documenting England’s rise as an Imperial power.
",O1096272,"https://framemark.vam.ac.uk/collections/2015HV7828/full/!100,100/0/default.jpg",,,Photograph,2023-05-09 15:48:37,Bridge at Tung chow Taken by the French,https://collections.vam.ac.uk/item/O1096272
"Beato, Felice;",Albumen print from wet collodion on glass negative,China,29 October 1860,"©Victoria and Albert Museum, London","Having established his reputation as a professional photographer documenting military conflicts in the Crimea and India during the 1850s,  Italian-born Felice Beato arrived in China in March 1860 during the final months of the Second Opium War.  Accompanying the Anglo-French expeditionary force, which went on to seize Beijing and force the Chinese Empire to accede to sweeping political and economic demands, Beato’s views, combining topographical and military information, provided a visual record of the Imperial campaign.  They were often included in ‘progress’ reports sent from Hong Kong to the commanding officer of the British army.

Beato also sold his images of China to British officers as unmounted prints with his stock number, title, and date written in pencil on the verso of each print.  By assembling a selection of images, the purchaser could construct a personal visual record.  Surviving albums such as this one have differing numbers of prints, and are a reflection of the owner's personal military career.  But even before the ‘narrative’ was constructed by the purchaser, Beato himself controlled the story, determining what was considered worthy of recording and eliminating any conflicting viewpoints. These views were absorbed by the public as part of a larger visual memory documenting England’s rise as an Imperial power.
",O1096291,"https://framemark.vam.ac.uk/collections/2015HV7814/full/!100,100/0/default.jpg",,,Photograph,2023-05-09 15:48:41,Entrance to Palace in Pekin,https://collections.vam.ac.uk/item/O1096291
"Björquist, Karin;",Bone china,Sweden,1985,"© Victoria and Albert Museum, London",,O168511,"https://framemark.vam.ac.uk/collections/2009CA6257/full/!100,100/0/default.jpg",bone china;,,Jug,2023-05-09 15:48:42,Stockholm,https://collections.vam.ac.uk/item/O168511
"Beato, Felice;",Albumen print from wet collodion on glass negative,China,ca. 13 October 1860,"©Victoria and Albert Museum, London","Having established his reputation as a professional photographer documenting military conflicts in the Crimea and India during the 1850s,  Italian-born Felice Beato arrived in China in March 1860 during the final months of the Second Opium War.  Accompanying the Anglo-French expeditionary force, which went on to seize Beijing and force the Chinese Empire to accede to sweeping political and economic demands, Beato’s views, combining topographical and military information, provided a visual record of the Imperial campaign.  They were often included in ‘progress’ reports sent from Hong Kong to the commanding officer of the British army.

Beato also sold his images of China to British officers as unmounted prints with his stock number, title, and date written in pencil on the verso of each print.  By assembling a selection of images, the purchaser could construct a personal visual record.  Surviving albums such as this one have differing numbers of prints, and are a reflection of the owner's personal military career.  But even before the ‘narrative’ was constructed by the purchaser, Beato himself controlled the story, determining what was considered worthy of recording and eliminating any conflicting viewpoints. These views were absorbed by the public as part of a larger visual memory documenting England’s rise as an Imperial power.
",O1096294,"https://framemark.vam.ac.uk/collections/2015HV7835/full/!100,100/0/default.jpg",,,Photograph,2023-05-09 15:48:43,N.E. corner of the wall of Pekin,https://collections.vam.ac.uk/item/O1096294
"Beato, Felice;",Albumen print from wet collodion on glass negative,China,6 to 18 October 1860,"©Victoria and Albert Museum, London","Having established his reputation as a professional photographer documenting military conflicts in the Crimea and India during the 1850s,  Italian-born Felice Beato arrived in China in March 1860 during the final months of the Second Opium War.  Accompanying the Anglo-French expeditionary force, which went on to seize Beijing and force the Chinese Empire to accede to sweeping political and economic demands, Beato’s views, combining topographical and military information, provided a visual record of the Imperial campaign.  They were often included in ‘progress’ reports sent from Hong Kong to the commanding officer of the British army.

Beato also sold his images of China to British officers as unmounted prints with his stock number, title, and date written in pencil on the verso of each print.  By assembling a selection of images, the purchaser could construct a personal visual record.  Surviving albums such as this one have differing numbers of prints, and are a reflection of the owner's personal military career.  But even before the ‘narrative’ was constructed by the purchaser, Beato himself controlled the story, determining what was considered worthy of recording and eliminating any conflicting viewpoints. These views were absorbed by the public as part of a larger visual memory documenting England’s rise as an Imperial power.
",O1096280,"https://framemark.vam.ac.uk/collections/2015HV7829/full/!100,100/0/default.jpg",,,Photograph,2023-05-09 15:48:44,Grounds of the Summer Palace - about 10 miles from Pekin,https://collections.vam.ac.uk/item/O1096280
"Beato, Felice;",Albumen print from wet collodion on glass negative,China,April 1860,"© Victoria and Albert Museum, London","Having established his reputation as a professional photographer documenting military conflicts in the Crimea and India during the 1850s,  Italian-born Felice Beato arrived in China in March 1860 during the final months of the Second Opium War.  Accompanying the Anglo-French expeditionary force, which went on to seize Beijing and force the Chinese Empire to accede to sweeping political and economic demands, Beato’s views, combining topographical and military information, provided a visual record of the Imperial campaign.  They were often included in ‘progress’ reports sent from Hong Kong to the commanding officer of the British army.

Beato also sold his images of China to British officers as unmounted prints with his stock number, title, and date written in pencil on the verso of each print.  By assembling a selection of images, the purchaser could construct a personal visual record.  Surviving albums such as this one have differing numbers of prints, and are a reflection of the owner's personal military career.  But even before the ‘narrative’ was constructed by the purchaser, Beato himself controlled the story, determining what was considered worthy of recording and eliminating any conflicting viewpoints. These views were absorbed by the public as part of a larger visual memory documenting England’s rise as an Imperial power.
",O1096268,"https://framemark.vam.ac.uk/collections/2006AM4323/full/!100,100/0/default.jpg",,,Photograph,2023-05-09 15:48:46,Street in Canton (Street of Sweet Harmony),https://collections.vam.ac.uk/item/O1096268
"Cooper, Susie;",Bone china,Stoke-on-Trent,1960s,"© Victoria and Albert Museum, London",,O56534,"https://framemark.vam.ac.uk/collections/2009BY9668/full/!100,100/0/default.jpg",bone china;,,Sugar bowl and cover,2023-05-09 15:48:48,Assyrian Motif,https://collections.vam.ac.uk/item/O56534
Unknown;,"printed, lithograph",Moscow,1927,"© Victoria and Albert Museum, London","This Russian poster proclaims support for the revolutionary struggle in China. Sun Yat Sen, the leader of the Chinese nationalist party (Kuomintang)  is depicted in the centre of the poster, surrounded by other Chinese leaders. Under Lenin's leadership in the 1920s, Russia expressed her support for Sun Yat Sen and the nationalist cause, hoping they would bring about the end of imperial rule in China.",O1296504,"https://framemark.vam.ac.uk/collections/2014HF1049/full/!100,100/0/default.jpg",paper;,,Poster,2023-05-09 15:48:49,Long Live Revolutionary China,https://collections.vam.ac.uk/item/O1296504
"Beato, Felice;",Albumen print from wet collodion on glass negative,China,29 October 1860,"© Victoria and Albert Museum, London","Having established his reputation as a professional photographer documenting military conflicts in the Crimea and India during the 1850s,  Italian-born Felice Beato arrived in China in March 1860 during the final months of the Second Opium War.  Accompanying the Anglo-French expeditionary force, which went on to seize Beijing and force the Chinese Empire to accede to sweeping political and economic demands, Beato’s views, combining topographical and military information, provided a visual record of the Imperial campaign.  They were often included in ‘progress’ reports sent from Hong Kong to the commanding officer of the British army.

Beato also sold his images of China to British officers as unmounted prints with his stock number, title, and date written in pencil on the verso of each print.  By assembling a selection of images, the purchaser could construct a personal visual record.  Surviving albums such as this one have differing numbers of prints, and are a reflection of the owner's personal military career.  But even before the ‘narrative’ was constructed by the purchaser, Beato himself controlled the story, determining what was considered worthy of recording and eliminating any conflicting viewpoints. These views were absorbed by the public as part of a larger visual memory documenting England’s rise as an Imperial power.
",O1096290,"https://framemark.vam.ac.uk/collections/2006BD1363/full/!100,100/0/default.jpg",,,Photograph,2023-05-09 15:48:51,"Entrance to Winter Palace, Pekin",https://collections.vam.ac.uk/item/O1096290
"Lindberg, Stig;",Bone china,Sweden,ca. 1949,"© Victoria and Albert Museum, London",,O168666,"https://framemark.vam.ac.uk/collections/2010EE0461/full/!100,100/0/default.jpg",bone china;,,Jug,2023-05-09 15:48:52,SA,https://collections.vam.ac.uk/item/O168666
"Beato, Felice;",Albumen print from wet collodion on glass negative,China,29 October 1860,"© Victoria and Albert Museum, London","Having established his reputation as a professional photographer documenting military conflicts in the Crimea and India during the 1850s,  Italian-born Felice Beato arrived in China in March 1860 during the final months of the Second Opium War.  Accompanying the Anglo-French expeditionary force, which went on to seize Beijing and force the Chinese Empire to accede to sweeping political and economic demands, Beato’s views, combining topographical and military information, provided a visual record of the Imperial campaign.  They were often included in ‘progress’ reports sent from Hong Kong to the commanding officer of the British army.

Beato also sold his images of China to British officers as unmounted prints with his stock number, title, and date written in pencil on the verso of each print.  By assembling a selection of images, the purchaser could construct a personal visual record.  Surviving albums such as this one have differing numbers of prints, and are a reflection of the owner's personal military career.  But even before the ‘narrative’ was constructed by the purchaser, Beato himself controlled the story, determining what was considered worthy of recording and eliminating any conflicting viewpoints. These views were absorbed by the public as part of a larger visual memory documenting England’s rise as an Imperial power.
",O1096289,"https://framemark.vam.ac.uk/collections/2006BD1364/full/!100,100/0/default.jpg",,,Photograph,2023-05-09 15:48:53,Part of the Winter Palace - Pekin,https://collections.vam.ac.uk/item/O1096289
"French, Neal;White, David;",Bone china,Stoke-on-Trent,ca. 1960,"© Victoria and Albert Museum, London",,O170625,"https://framemark.vam.ac.uk/collections/2009CA1766/full/!100,100/0/default.jpg",bone china;,,Bowl,2023-05-09 15:48:55,Apollo Ware,https://collections.vam.ac.uk/item/O170625
"French, Neal;White, David;",Bone china,Stoke-on-Trent,ca. 1960,"© Victoria and Albert Museum, London",,O170628,"https://framemark.vam.ac.uk/collections/2009CA1728/full/!100,100/0/default.jpg",bone china;,,Bowl,2023-05-09 15:48:56,Apollo Ware,https://collections.vam.ac.uk/item/O170628
"French, Neal;White, David;",Bone china,Stoke-on-Trent,ca. 1960,"© Victoria and Albert Museum, London",,O170631,"https://framemark.vam.ac.uk/collections/2009CA0675/full/!100,100/0/default.jpg",bone china;,,Plate,2023-05-09 15:48:57,Apollo Ware,https://collections.vam.ac.uk/item/O170631
"French, Neal;White, David;",Bone china,Stoke-on-Trent,ca. 1960,"© Victoria and Albert Museum, London",,O170650,"https://framemark.vam.ac.uk/collections/2006AT9292/full/!100,100/0/default.jpg",bone china;,,Dish,2023-05-09 15:48:58,Apollo Ware,https://collections.vam.ac.uk/item/O170650
"French, Neal;White, David;",Bone china,Stoke-on-Trent,ca. 1960,"© Victoria and Albert Museum, London",,O170657,"https://framemark.vam.ac.uk/collections/2009CA1763/full/!100,100/0/default.jpg",bone china;,,Dish,2023-05-09 15:49:00,Apollo Ware,https://collections.vam.ac.uk/item/O170657
"French, Neal;White, David;",Bone china,Stoke-on-Trent,ca. 1960,"© Victoria and Albert Museum, London",,O170645,"https://framemark.vam.ac.uk/collections/2009CA1772/full/!100,100/0/default.jpg",bone china;,,Bowl,2023-05-09 15:49:01,Apollo Ware,https://collections.vam.ac.uk/item/O170645
"French, Neal;White, David;",Bone china,Stoke-on-Trent,ca. 1960,"© Victoria and Albert Museum, London",,O170623,"https://framemark.vam.ac.uk/collections/2009CA1744/full/!100,100/0/default.jpg",bone china;,,Bowl,2023-05-09 15:49:03,Apollo Ware,https://collections.vam.ac.uk/item/O170623
"French, Neal;White, David;",Bone china,Stoke-on-Trent,ca. 1960,"© Victoria and Albert Museum, London",,O170627,"https://framemark.vam.ac.uk/collections/2009CA1765/full/!100,100/0/default.jpg",bone china;,,Dish,2023-05-09 15:49:04,Apollo Ware,https://collections.vam.ac.uk/item/O170627
"Beato, Felice;",Albumen print from wet collodion on glass negative,China,ca. 24 October 1860,"©Victoria and Albert Museum, London","Having established his reputation as a professional photographer documenting military conflicts in the Crimea and India during the 1850s,  Italian-born Felice Beato arrived in China in March 1860 during the final months of the Second Opium War.  Accompanying the Anglo-French expeditionary force, which went on to seize Beijing and force the Chinese Empire to accede to sweeping political and economic demands, Beato’s views, combining topographical and military information, provided a visual record of the Imperial campaign.  They were often included in ‘progress’ reports sent from Hong Kong to the commanding officer of the British army.

Beato also sold his images of China to British officers as unmounted prints with his stock number, title, and date written in pencil on the verso of each print.  By assembling a selection of images, the purchaser could construct a personal visual record.  Surviving albums such as this one have differing numbers of prints, and are a reflection of the owner's personal military career.  But even before the ‘narrative’ was constructed by the purchaser, Beato himself controlled the story, determining what was considered worthy of recording and eliminating any conflicting viewpoints. These views were absorbed by the public as part of a larger visual memory documenting England’s rise as an Imperial power.
",O1096284,"https://framemark.vam.ac.uk/collections/2015HV7837/full/!100,100/0/default.jpg",,,Photograph,2023-05-09 15:49:05,Temple of Heaven - Chinese City - Pekin,https://collections.vam.ac.uk/item/O1096284
"Beato, Felice;",Albumen print from wet collodion on glass negative,China,2-12 August 1860,"©Victoria and Albert Museum, London","Having established his reputation as a professional photographer documenting military conflicts in the Crimea and India during the 1850s,  Italian-born Felice Beato arrived in China in March 1860 during the final months of the Second Opium War.  Accompanying the Anglo-French expeditionary force, which went on to seize Beijing and force the Chinese Empire to accede to sweeping political and economic demands, Beato’s views, combining topographical and military information, provided a visual record of the Imperial campaign.  They were often included in ‘progress’ reports sent from Hong Kong to the commanding officer of the British army.

Beato also sold his images of China to British officers as unmounted prints with his stock number, title, and date written in pencil on the verso of each print.  By assembling a selection of images, the purchaser could construct a personal visual record.  Surviving albums such as this one have differing numbers of prints, and are a reflection of the owner's personal military career.  But even before the ‘narrative’ was constructed by the purchaser, Beato himself controlled the story, determining what was considered worthy of recording and eliminating any conflicting viewpoints. These views were absorbed by the public as part of a larger visual memory documenting England’s rise as an Imperial power.
",O1096301,"https://framemark.vam.ac.uk/collections/2015HV7809/full/!100,100/0/default.jpg",,,Photograph,2023-05-09 15:49:06,Wooden Gun captured in Pehtang Fort,https://collections.vam.ac.uk/item/O1096301
"Cooper, Susie;",Bone china,Stoke-on-Trent,1960s,"© Victoria and Albert Museum, London",,O56531,"https://framemark.vam.ac.uk/collections/2009CA1805/full/!100,100/0/default.jpg",bone china;,,Teapot and cover,2023-05-09 15:49:08,Assyrian Motif,https://collections.vam.ac.uk/item/O56531
"Beato, Felice;",Albumen print from wet collodion on glass negative,China,after 6 October 1860,"©Victoria and Albert Museum, London","Having established his reputation as a professional photographer documenting military conflicts in the Crimea and India during the 1850s,  Italian-born Felice Beato arrived in China in March 1860 during the final months of the Second Opium War.  Accompanying the Anglo-French expeditionary force, which went on to seize Beijing and force the Chinese Empire to accede to sweeping political and economic demands, Beato’s views, combining topographical and military information, provided a visual record of the Imperial campaign.  They were often included in ‘progress’ reports sent from Hong Kong to the commanding officer of the British army.

Beato also sold his images of China to British officers as unmounted prints with his stock number, title, and date written in pencil on the verso of each print.  By assembling a selection of images, the purchaser could construct a personal visual record.  Surviving albums such as this one have differing numbers of prints, and are a reflection of the owner's personal military career.  But even before the ‘narrative’ was constructed by the purchaser, Beato himself controlled the story, determining what was considered worthy of recording and eliminating any conflicting viewpoints. These views were absorbed by the public as part of a larger visual memory documenting England’s rise as an Imperial power.
",O1096271,"https://framemark.vam.ac.uk/collections/2015HV7830/full/!100,100/0/default.jpg",,,Photograph,2023-05-09 15:49:09,Lama Temple near Pekin,https://collections.vam.ac.uk/item/O1096271
,Bone china with printed decoration,Lambeth,ca. 1937,"© Victoria and Albert Museum, London",,O161663,"https://framemark.vam.ac.uk/collections/2009BY9854/full/!100,100/0/default.jpg",bone china;,,Cup and saucer,2023-05-09 15:49:12,Nerissa,https://collections.vam.ac.uk/item/O161663
,Bone china with printed decoration,Lambeth,ca. 1937,"© Victoria and Albert Museum, London",,O161659,"https://framemark.vam.ac.uk/collections/2009BY9854/full/!100,100/0/default.jpg",bone china;,,Cup and saucer,2023-05-09 15:49:14,Nerissa,https://collections.vam.ac.uk/item/O161659
,Bone china with printed decoration,Lambeth,ca. 1937,"© Victoria and Albert Museum, London",,O161660,"https://framemark.vam.ac.uk/collections/2009BY9858/full/!100,100/0/default.jpg",bone china;,,Cup and saucer,2023-05-09 15:49:15,Nerissa,https://collections.vam.ac.uk/item/O161660
,Bone china with printed decoration,Lambeth,ca. 1937,"© Victoria and Albert Museum, London",,O161661,"https://framemark.vam.ac.uk/collections/2009BY9857/full/!100,100/0/default.jpg",bone china;,,Cup and saucer,2023-05-09 15:49:16,Nerissa,https://collections.vam.ac.uk/item/O161661
,Bone china with printed decoration,Lambeth,ca. 1937,"© Victoria and Albert Museum, London",,O161662,"https://framemark.vam.ac.uk/collections/2009BY9860/full/!100,100/0/default.jpg",bone china;,,Cup and saucer,2023-05-09 15:49:18,Nerissa,https://collections.vam.ac.uk/item/O161662
,Bone china with printed decoration,Lambeth,ca. 1937,"© Victoria and Albert Museum, London",,O161664,"https://framemark.vam.ac.uk/collections/2009BY9859/full/!100,100/0/default.jpg",bone china;,,Cup and saucer,2023-05-09 15:49:18,Nerissa,https://collections.vam.ac.uk/item/O161664
"Beato, Felice;",Albumen print from wet collodion on glass negative,China,after 6 October 1860,"©Victoria and Albert Museum, London","Having established his reputation as a professional photographer documenting military conflicts in the Crimea and India during the 1850s,  Italian-born Felice Beato arrived in China in March 1860 during the final months of the Second Opium War.  Accompanying the Anglo-French expeditionary force, which went on to seize Beijing and force the Chinese Empire to accede to sweeping political and economic demands, Beato’s views, combining topographical and military information, provided a visual record of the Imperial campaign.  They were often included in ‘progress’ reports sent from Hong Kong to the commanding officer of the British army.

Beato also sold his images of China to British officers as unmounted prints with his stock number, title, and date written in pencil on the verso of each print.  By assembling a selection of images, the purchaser could construct a personal visual record.  Surviving albums such as this one have differing numbers of prints, and are a reflection of the owner's personal military career.  But even before the ‘narrative’ was constructed by the purchaser, Beato himself controlled the story, determining what was considered worthy of recording and eliminating any conflicting viewpoints. These views were absorbed by the public as part of a larger visual memory documenting England’s rise as an Imperial power.
",O1096270,"https://framemark.vam.ac.uk/collections/2015HV7843/full/!100,100/0/default.jpg",,,Photograph,2023-05-09 15:49:20,Lama Temple near Pekin,https://collections.vam.ac.uk/item/O1096270
"Beato, Felice;",Albumen print from wet collodion on glass negative,China,6-18 October 1860,"© Victoria and Albert Museum, London","Having established his reputation as a professional photographer documenting military conflicts in the Crimea and India during the 1850s,  Italian-born Felice Beato arrived in China in March 1860 during the final months of the Second Opium War.  Accompanying the Anglo-French expeditionary force, which went on to seize Beijing and force the Chinese Empire to accede to sweeping political and economic demands, Beato’s views, combining topographical and military information, provided a visual record of the Imperial campaign.  They were often included in ‘progress’ reports sent from Hong Kong to the commanding officer of the British army.

Beato also sold his images of China to British officers as unmounted prints with his stock number, title, and date written in pencil on the verso of each print.  By assembling a selection of images, the purchaser could construct a personal visual record.  Surviving albums such as this one have differing numbers of prints, and are a reflection of the owner's personal military career.  But even before the ‘narrative’ was constructed by the purchaser, Beato himself controlled the story, determining what was considered worthy of recording and eliminating any conflicting viewpoints. These views were absorbed by the public as part of a larger visual memory documenting England’s rise as an Imperial power.
",O1096279,"https://framemark.vam.ac.uk/collections/2006AM7749/full/!100,100/0/default.jpg",,,Photograph,2023-05-09 15:49:20,Temple in the Summer Palace Grounds,https://collections.vam.ac.uk/item/O1096279
